timestamp,source,src_ip,dst_ip,protocol,risk_level,risk_score,attack_type,nslkdd_rf,nslkdd_if,cicids_rf,cicids_if,nslkdd_anom_score,cicids_anom_score
2026-03-27 15:15:28,random,,,1,Medium,40.6,Attack — Unclassified,1,0,0,0,-0.4930699171924213,-0.32904210741509976
2026-03-27 15:15:28,live,,,1,Medium,40.6,Attack — Unclassified,1,0,0,0,-0.4930699171924213,-0.32904210741509976
2026-03-27 15:16:30,live,,,tcp,High,59.2,DoS — SYN Flood,1,1,0,1,-0.6865058517765471,-0.5499257122821452
2026-03-27 15:17:43,live,,,tcp,Medium,46.6,DoS — SYN Flood,0,0,0,1,-0.4821021320484858,-0.6960322534678283
2026-03-27 15:22:09,live,,,tcp,Medium,32.1,Normal,0,0,0,0,-0.4417794130415674,-0.4443403684901734
2026-03-27 15:36:23,random,,,1,High,55.7,DoS — SYN Flood (Neptune),1,1,0,0,-0.6753328397272395,-0.32904210741509976
2026-03-27 15:36:24,live,,,1,High,55.7,DoS — SYN Flood (Neptune),1,1,0,0,-0.6753328397272395,-0.32904210741509976
2026-03-27 15:37:34,live,,,tcp,High,60.0,DoS — SYN Flood,1,1,0,1,-0.6865058517765471,-0.5484209341704039
2026-03-27 15:41:18,random,,,1,High,54.3,Attack — Unclassified,1,1,0,0,-0.6702023424313754,-0.32904210741509976
2026-03-27 15:41:18,live,,,1,High,54.3,Attack — Unclassified,1,1,0,0,-0.6702023424313754,-0.32904210741509976
2026-03-27 15:42:22,live,,,tcp,High,59.1,DoS — SYN Flood,1,1,0,0,-0.6865058517765471,-0.5472321084777979
2026-03-27 17:06:26,live,,,tcp,Medium,32.3,Normal,0,0,0,0,-0.4417794130415674,-0.44865624584355995
2026-03-27 17:55:19,random,,,1,High,56.3,DoS — SYN Flood (Neptune),1,1,0,0,-0.6756272814140567,-0.32904210741509976
2026-03-27 17:55:20,live,,,1,High,56.3,DoS — SYN Flood (Neptune),1,1,0,0,-0.6756272814140567,-0.32904210741509976
2026-03-27 17:56:48,live,,,tcp,High,60.0,DoS — SYN Flood,1,1,0,1,-0.6859726755323583,-0.5484209341704039
2026-03-27 18:01:13,live,,,tcp,Medium,46.6,DoS — SYN Flood,0,0,0,1,-0.4821021320484858,-0.6960322534678283
2026-03-27 18:12:36,random,,,1,High,52.5,Attack — Unclassified,1,1,0,0,-0.6144765834719305,-0.32904210741509976
2026-03-27 18:12:36,live,,,1,High,52.5,Attack — Unclassified,1,1,0,0,-0.6144765834719305,-0.32904210741509976
2026-03-27 18:13:48,live,,,tcp,High,60.6,DoS — SYN Flood,1,1,0,1,-0.6865058517765471,-0.5484209341704039
2026-03-27 18:23:34,live,,,tcp,Medium,46.0,Unknown — Possible Zero-Day,0,0,0,1,-0.4835422356355816,-0.5796436383798311
2026-03-27 18:26:37,live,,,tcp,Medium,47.9,Unknown — Possible Zero-Day,0,1,0,0,-0.5335535635971653,-0.5236612275699557
2026-03-27 21:19:07,random,,,0,High,53.1,DoS — UDP/Null Flood,1,1,0,0,-0.583089372856081,-0.32904210741509976
2026-03-27 21:19:07,live,,,0,High,53.1,DoS — UDP/Null Flood,1,1,0,0,-0.583089372856081,-0.32904210741509976
2026-03-27 21:20:08,live,,,tcp,Medium,47.3,Unknown — Possible Zero-Day,0,1,0,0,-0.5298256201368744,-0.5270833279068791
