timestamp,source,src_ip,dst_ip,protocol,risk_level,risk_score,attack_type,nslkdd_rf,nslkdd_if,cicids_rf,cicids_if,nslkdd_anom_score,cicids_anom_score
2026-03-26 12:47:24,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:25,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:26,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:28,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:29,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:30,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:31,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:33,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:34,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:35,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:36,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:38,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:39,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:40,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:41,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:43,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:44,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:45,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:46,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:48,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:49,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:50,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:51,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:53,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:54,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:55,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:57,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:58,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:47:59,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:00,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:02,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:03,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:05,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:06,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:07,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:08,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:10,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:11,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:12,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:13,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:14,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:16,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:17,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:18,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:20,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:21,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:22,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:23,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:25,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:26,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:27,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:28,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:30,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:31,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:32,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:33,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:34,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:36,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:37,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:38,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:40,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:41,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:42,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:44,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:45,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:46,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:48,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:49,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:50,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:51,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:53,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:54,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:55,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:57,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:48:58,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:00,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:01,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:02,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:03,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:05,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:06,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:07,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:08,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:09,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:10,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:12,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:13,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:14,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:15,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:16,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:18,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:19,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:20,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:21,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:22,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:23,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:25,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:26,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:27,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:28,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:29,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:31,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:32,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:33,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:35,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:36,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:37,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:39,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:40,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:41,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:42,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:44,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:45,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:46,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:47,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:49,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:50,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:51,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:52,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:54,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:55,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:56,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:57,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:49:59,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:00,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:01,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:03,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:04,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:05,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:06,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:08,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:09,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:10,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:12,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:13,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:14,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:16,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:17,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:18,live,,,icmp,Medium,40.9,Unknown — Possible Zero-Day,0,1,0,0,-0.5500284868038613,-0.3800449494150158
2026-03-26 12:50:18,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:20,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:21,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:22,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:23,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:24,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:26,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:27,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:28,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:29,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:31,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:32,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:33,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:35,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:36,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:37,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:38,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:39,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:40,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:41,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:43,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:44,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:45,live,,,2,Medium,31.4,Normal,0,0,0,0,-0.45374906612820803,-0.32904210741509976
2026-03-26 12:50:46,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:46,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:47,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:49,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:50,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:51,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:52,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:53,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:54,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:55,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:56,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:57,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:58,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:50:59,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:00,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:01,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:02,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:03,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:04,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:05,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:07,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:08,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:09,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:10,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:11,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
2026-03-26 12:51:12,live,,,icmp,Medium,40.5,Unknown — Possible Zero-Day,0,1,0,0,-0.5479558577963789,-0.3602858748355591
