duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,13,0.94,0.9,0.0,0.0,0.09,0.14,0.0,241,1,0.14,0.06,0.02,0.0,0.92,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,7,0.91,0.99,0.0,0.0,0.14,0.07,0.0,221,18,0.14,0.07,0.02,0.0,0.97,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,19,0.94,0.93,0.0,0.0,0.12,0.1,0.0,232,16,0.05,0.07,0.0,0.0,0.91,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,20,0.94,0.93,0.0,0.0,0.13,0.11,0.0,205,8,0.06,0.07,0.01,0.0,0.91,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,0.98,0.9,0.0,0.0,0.1,0.12,0.0,217,9,0.1,0.09,0.03,0.0,0.96,0.98,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,7,0.99,0.96,0.0,0.0,0.11,0.05,0.0,247,3,0.14,0.08,0.03,0.0,0.93,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,4,0.92,0.98,0.0,0.0,0.08,0.06,0.0,230,6,0.13,0.07,0.05,0.0,0.98,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2,0.97,0.95,0.0,0.0,0.15,0.14,0.0,231,20,0.06,0.06,0.02,0.0,0.96,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,15,0.96,0.98,0.0,0.0,0.08,0.07,0.0,237,14,0.13,0.1,0.05,0.0,0.99,0.9,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,16,0.93,0.94,0.0,0.0,0.06,0.05,0.0,224,7,0.07,0.05,0.01,0.0,0.9,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,8,0.96,0.95,0.0,0.0,0.07,0.05,0.0,234,10,0.06,0.06,0.03,0.0,0.96,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,4,0.92,0.99,0.0,0.0,0.13,0.09,0.0,211,17,0.09,0.06,0.0,0.0,0.94,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,12,0.98,0.95,0.0,0.0,0.07,0.11,0.0,215,14,0.1,0.08,0.01,0.0,0.97,1.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,15,0.98,1.0,0.0,0.0,0.09,0.09,0.0,217,5,0.11,0.09,0.02,0.0,0.91,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,10,0.99,0.92,0.0,0.0,0.12,0.12,0.0,237,3,0.14,0.09,0.02,0.0,0.92,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,11,0.97,0.94,0.0,0.0,0.09,0.13,0.0,204,2,0.12,0.09,0.01,0.0,0.92,0.98,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,3,1.0,0.93,0.0,0.0,0.12,0.07,0.0,230,2,0.06,0.09,0.03,0.0,0.95,0.98,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,4,0.98,0.98,0.0,0.0,0.09,0.06,0.0,211,17,0.14,0.07,0.0,0.0,0.92,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,20,1.0,0.94,0.0,0.0,0.08,0.05,0.0,212,3,0.15,0.08,0.04,0.0,0.92,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0.96,0.96,0.0,0.0,0.06,0.14,0.0,217,13,0.08,0.05,0.04,0.0,0.99,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,11,0.99,0.97,0.0,0.0,0.05,0.09,0.0,206,5,0.06,0.08,0.01,0.0,0.91,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,10,0.97,0.96,0.0,0.0,0.11,0.14,0.0,235,9,0.12,0.08,0.01,0.0,0.98,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,7,0.95,0.94,0.0,0.0,0.08,0.14,0.0,233,14,0.11,0.09,0.04,0.0,0.94,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,6,0.96,0.95,0.0,0.0,0.07,0.11,0.0,219,11,0.08,0.08,0.01,0.0,0.93,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,10,0.99,0.97,0.0,0.0,0.13,0.1,0.0,200,7,0.14,0.07,0.01,0.0,0.91,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1,0.97,0.91,0.0,0.0,0.06,0.14,0.0,224,14,0.07,0.09,0.03,0.0,0.92,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,20,0.95,0.97,0.0,0.0,0.06,0.09,0.0,207,20,0.11,0.06,0.01,0.0,0.91,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,10,0.94,0.96,0.0,0.0,0.11,0.14,0.0,212,16,0.09,0.07,0.0,0.0,0.94,0.98,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,18,0.93,0.99,0.0,0.0,0.08,0.1,0.0,229,3,0.08,0.08,0.02,0.0,0.93,0.98,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,10,0.92,0.97,0.0,0.0,0.08,0.11,0.0,218,1,0.13,0.08,0.03,0.0,0.92,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,13,0.93,1.0,0.0,0.0,0.13,0.13,0.0,212,13,0.07,0.09,0.03,0.0,0.93,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1,0.93,0.91,0.0,0.0,0.09,0.08,0.0,204,14,0.1,0.08,0.0,0.0,0.92,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,5,0.95,0.94,0.0,0.0,0.11,0.08,0.0,230,6,0.08,0.07,0.02,0.0,0.94,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,11,0.93,0.99,0.0,0.0,0.05,0.14,0.0,237,15,0.11,0.07,0.0,0.0,0.9,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,18,0.99,0.96,0.0,0.0,0.08,0.11,0.0,245,9,0.13,0.08,0.0,0.0,0.95,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18,0.98,0.92,0.0,0.0,0.14,0.1,0.0,225,15,0.12,0.06,0.02,0.0,0.96,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,19,0.93,0.96,0.0,0.0,0.14,0.07,0.0,221,7,0.15,0.09,0.04,0.0,0.91,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,15,0.96,1.0,0.0,0.0,0.09,0.14,0.0,231,18,0.15,0.07,0.05,0.0,0.91,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,14,0.93,0.98,0.0,0.0,0.13,0.07,0.0,220,17,0.09,0.09,0.03,0.0,0.98,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,16,0.92,0.93,0.0,0.0,0.1,0.06,0.0,205,18,0.06,0.07,0.03,0.0,0.97,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,8,1.0,0.91,0.0,0.0,0.08,0.11,0.0,206,14,0.09,0.09,0.05,0.0,0.92,0.9,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,14,0.97,0.96,0.0,0.0,0.1,0.14,0.0,216,19,0.12,0.08,0.03,0.0,0.97,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,0.91,0.9,0.0,0.0,0.08,0.13,0.0,214,15,0.06,0.08,0.02,0.0,0.99,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,3,0.9,0.93,0.0,0.0,0.1,0.06,0.0,228,10,0.07,0.09,0.03,0.0,0.93,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1,0.98,0.99,0.0,0.0,0.13,0.06,0.0,205,3,0.14,0.07,0.01,0.0,0.94,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,20,0.92,0.91,0.0,0.0,0.07,0.08,0.0,229,16,0.07,0.08,0.0,0.0,0.93,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,16,0.98,0.91,0.0,0.0,0.12,0.13,0.0,217,18,0.07,0.07,0.03,0.0,0.99,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,7,0.97,1.0,0.0,0.0,0.1,0.11,0.0,241,7,0.06,0.1,0.01,0.0,0.95,0.9,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,7,0.91,0.96,0.0,0.0,0.14,0.1,0.0,226,10,0.11,0.06,0.01,0.0,0.9,0.9,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,16,0.96,0.94,0.0,0.0,0.06,0.09,0.0,251,16,0.15,0.06,0.03,0.0,0.99,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,8,0.93,0.94,0.0,0.0,0.08,0.1,0.0,210,9,0.08,0.1,0.01,0.0,0.92,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,20,0.97,0.96,0.0,0.0,0.09,0.05,0.0,238,11,0.06,0.06,0.04,0.0,0.91,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,4,0.91,0.96,0.0,0.0,0.09,0.06,0.0,201,3,0.1,0.07,0.04,0.0,0.93,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,18,0.95,0.92,0.0,0.0,0.08,0.06,0.0,227,6,0.07,0.07,0.01,0.0,0.91,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,12,0.91,0.96,0.0,0.0,0.1,0.09,0.0,233,11,0.15,0.06,0.04,0.0,0.96,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,8,0.97,0.96,0.0,0.0,0.05,0.06,0.0,210,20,0.13,0.07,0.01,0.0,0.97,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,14,0.95,1.0,0.0,0.0,0.11,0.05,0.0,207,3,0.07,0.06,0.05,0.0,0.94,1.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,5,0.91,0.98,0.0,0.0,0.14,0.14,0.0,230,4,0.14,0.07,0.0,0.0,1.0,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,13,0.95,0.93,0.0,0.0,0.07,0.11,0.0,238,1,0.08,0.05,0.02,0.0,0.98,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,4,1.0,0.94,0.0,0.0,0.12,0.13,0.0,208,1,0.14,0.07,0.01,0.0,1.0,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,19,0.96,0.94,0.0,0.0,0.08,0.07,0.0,212,19,0.14,0.09,0.03,0.0,0.91,1.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,12,0.99,0.94,0.0,0.0,0.1,0.07,0.0,243,3,0.08,0.1,0.04,0.0,0.93,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,13,0.93,0.94,0.0,0.0,0.08,0.13,0.0,238,3,0.07,0.06,0.02,0.0,0.95,1.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,20,0.92,0.9,0.0,0.0,0.05,0.15,0.0,240,5,0.13,0.05,0.01,0.0,0.99,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,16,0.92,0.99,0.0,0.0,0.13,0.11,0.0,206,4,0.07,0.1,0.01,0.0,0.97,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,4,0.93,1.0,0.0,0.0,0.13,0.13,0.0,215,7,0.13,0.08,0.03,0.0,0.95,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,3,0.92,0.95,0.0,0.0,0.12,0.1,0.0,254,15,0.13,0.07,0.05,0.0,0.91,1.0,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,18,0.94,0.97,0.0,0.0,0.05,0.07,0.0,200,10,0.13,0.09,0.01,0.0,0.91,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,15,0.96,0.96,0.0,0.0,0.06,0.14,0.0,207,14,0.11,0.07,0.05,0.0,0.9,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,18,0.94,0.91,0.0,0.0,0.13,0.1,0.0,237,18,0.11,0.09,0.03,0.0,0.98,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,9,0.9,0.98,0.0,0.0,0.12,0.1,0.0,235,4,0.13,0.1,0.0,0.0,0.93,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,16,0.96,0.95,0.0,0.0,0.1,0.08,0.0,225,16,0.09,0.06,0.05,0.0,0.98,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,15,0.99,0.99,0.0,0.0,0.1,0.15,0.0,230,14,0.11,0.06,0.05,0.0,0.92,0.95,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,3,0.94,0.95,0.0,0.0,0.14,0.06,0.0,251,1,0.06,0.05,0.01,0.0,0.97,0.92,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,10,0.91,0.98,0.0,0.0,0.13,0.14,0.0,218,10,0.12,0.09,0.01,0.0,0.93,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,20,0.99,0.92,0.0,0.0,0.14,0.14,0.0,252,17,0.06,0.08,0.0,0.0,0.97,0.9,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,20,0.96,0.95,0.0,0.0,0.07,0.08,0.0,220,1,0.05,0.08,0.0,0.0,0.92,0.91,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,8,0.95,0.93,0.0,0.0,0.08,0.09,0.0,214,12,0.09,0.06,0.02,0.0,0.94,0.97,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1,0.95,0.99,0.0,0.0,0.13,0.11,0.0,202,8,0.09,0.05,0.02,0.0,0.94,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,7,0.93,0.98,0.0,0.0,0.07,0.12,0.0,205,12,0.05,0.08,0.02,0.0,0.98,0.96,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,12,0.91,0.91,0.0,0.0,0.08,0.07,0.0,236,1,0.1,0.09,0.04,0.0,0.99,0.93,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,20,0.97,0.99,0.0,0.0,0.11,0.07,0.0,226,15,0.08,0.07,0.0,0.0,0.93,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,7,0.97,0.97,0.0,0.0,0.12,0.05,0.0,241,7,0.08,0.07,0.03,0.0,0.93,0.99,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,12,0.96,0.99,0.0,0.0,0.14,0.1,0.0,236,5,0.12,0.06,0.0,0.0,0.94,0.94,0.0,0.0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,6,0.91,0.97,0.0,0.0,0.05,0.07,0.0,235,9,0.14,0.07,0.02,0.0,0.94,0.96,0.0,0.0
